name,state,latitude,longitude
Jack in the Box,Washington,47.441,-122.2216
McDonald's,Washington,47.739191,-117.484706
Baja Fresh,Washington,47.4407,-122.22222
Bojangles,Virginia,37.63324,-77.50838
Wendy's,Illinois,42.018732,-88.203073
Hardee's,Maryland,39.6022,-75.80136
Burger King,New York,42.15704,-78.74814
Taco Del Mar,Washington,47.739033,-117.484587
KFC,California,34.23007,-118.46727
Domino's Pizza,Massachusetts,42.3316,-71.2071
McDonald's,Georgia,33.45879,-82.19286
Subway,Rhode Island,41.69619,-71.52362
McDonald's,Delaware,39.18316,-75.5308
Wendy's,Texas,32.641511,-96.780518
Dairy Queen,Ohio,41.67367,-81.325625
Baja Fresh,Nevada,36.15912,-115.28722
Pizza Hut,Florida,30.17016,-85.79218
Burger King,Maryland,39.166686,-76.789894
KFC,Nebraska,41.2855,-96.0488
Chick-fil-A,Georgia,31.82091,-81.60017
McDonald's,New York,42.57436,-76.21783
Burger King,Pennsylvania,40.78978,-76.52734
Burger King,Ohio,40.37407,-80.70522
Wendy's,Colorado,39.856101,-105.080984
Subway,Utah,41.48561,-112.02934
McDonald's,Washington,48.468898,-122.342836
Burger King,New York,43.102842,-77.481813
Taco Bell,Iowa,43.14776,-93.21414
Chick-fil-A,Ohio,39.100871,-84.272616
Domino's Pizza,Florida,25.74767,-80.337166
Burger King,Indiana,39.28726,-86.77166
Pizza Hut,Alabama,33.48046,-86.84217
Wingstop,Georgia,33.995873,-84.349807
Del Taco,Washington,45.685434,-122.661219
Wendy's,Virginia,38.4807,-77.9936
Penn Station East Coast Subs,Ohio,40.14214,-82.99206
McDonald's,Texas,30.03503084,-95.555096268
SONIC Drive In,Colorado,39.854786,-104.97881
Lion's Choice,Missouri,38.8025,-90.7207
McDonald's,Maryland,38.89094,-76.85438
Taco Bell,Tennessee,35.148964,-89.795913
Checkers,Illinois,41.73645,-87.58522
Subway,Texas,30.46713,-97.76489
Sonic Drive In,Texas,30.46713,-97.76489
Wendy's,Washington,45.685072,-122.60141
Chick-fil-A,Texas,29.94573,-93.99538
McDonald's,Colorado,39.854248,-104.977887
Arby's,Kentucky,37.746099,-84.84245
Subway,Florida,25.82622,-80.33735
McDonald's,North Carolina,35.77675,-78.764186
McDonald's,Idaho,42.59206,-114.45867
Burger King,Florida,27.7529,-80.4364
Arby's,Maryland,39.336473,-76.483844
KFC,Kansas,38.88357,-94.68602
McDonald's,Colorado,39.56008,-104.90544
Taco Bell,Texas,33.127839,-96.727959
Arby's,Ohio,39.225036,-84.516375
Jack in the Box,Texas,32.924802428,-96.992486715
Arby's,Indiana,40.92449,-87.15528
Taco Bell,New York,42.15506,-76.87981
Blake's Lotaburger,New Mexico,35.18203,-106.68786
Charley's Grilled Subs,Ohio,40.164597,-83.019806
Kings Contrivance Jewelers,Maryland,39.170718589,-76.864310503
Whataburger,Texas,31.80403,-94.19157
White Castle,Ohio,39.09424,-84.26359
Taco Cabana,Texas,30.368656,-97.727953
McDonald's,Illinois,39.71452,-89.64022
SONIC Drive In,Washington,46.22777,-119.23849
McDonald's,Pennsylvania,40.561063,-80.039408
BIG & little's Restaurant,Illinois,41.89838,-87.63753
Wendy's,Indiana,40.751911,-85.167639
Taco Bell,Wisconsin,45.15054,-90.33366
KFC,Wisconsin,45.1506,-90.3338
Chick-fil-A,Georgia,33.4389,-84.1214
McDonald's,Georgia,33.430451945,-84.457054138
Burger King,Illinois,42.03561,-87.940722
Subway,Vermont,44.81303,-73.08328
Arby's,Kentucky,37.295329,-83.216782
Popeyes Louisiana Kitchen,New York,40.686097,-73.8241192
Wendy's,Kentucky,38.128379038,-85.850000381
McDonald's,Florida,30.220454859,-81.579706233
Popeyes Louisiana Kitchen,Connecticut,41.48,-72.81164
Dunkin',Florida,25.7478,-80.3328
McDonald's,North Carolina,35.1157,-80.85691
Jimmy Johns,Virginia,38.13783,-79.06677
Subway,Virginia,38.873698,-77.240837
Burger King,Texas,33.147855553,-96.805063716
Taco Bell,Oklahoma,36.27804,-95.84643
Bojangles,Georgia,33.987239,-84.351395
Bojangles,Georgia,33.98713,-84.35143
SONIC Drive In,Utah,40.3661,-111.75341
Burger King,California,39.4996,-121.5655
Hardee's,West Virginia,40.0773,-80.695
Burger King,Ohio,39.223404,-84.517544
McDonald's,South Carolina,32.47633,-80.96892
Five Guys,Colorado,39.596302,-104.89159
Domino's Pizza,Missouri,38.56475,-90.35743
Wendy's,Georgia,33.52163,-84.364066
Taco Bell,Virginia,38.13842,-79.06694
Carl's Jr.,California,38.577156899,-121.549206828
McDonald's,Kentucky,38.97455,-84.66138
Dairy Queen,Illinois,40.79192,-89.603629
Taco Bell,Minnesota,45.110124,-93.302439
Jack in the Box,Texas,32.670025,-97.46414
Subway,Florida,25.94241,-80.34067
Taco Bell,Kentucky,38.97497,-84.6609
Burger King,Texas,30.035553428,-95.552195202
Arby's,Kentucky,38.342453,-82.941749
Subway,Colorado,39.913914,-104.97529
McDonald's,Michigan,42.5431,-83.787
Burger King,Ohio,41.50357,-81.62745
Domino's Pizza,Indiana,39.91115,-86.13323
Golden Chick,Texas,32.68184,-97.462234
Burger King,Minnesota,45.109425,-93.303466
Dairy Queen,Nebraska,40.736961,96.604056
Burger King,Maryland,38.994809,-76.932189
McDonald's,Wisconsin,44.29361,-90.8296
White Castle,Ohio,39.39664,-84.55194
Arby's,Ohio,39.093762,-84.264364
Burger King,New York,42.78527,-73.672686
KFC,Ohio,39.222,-84.5179
Waffle House,Texas,32.68203,-97.460771
McDonald's,Pennsylvania,40.06227,-75.23743
Arby's,Oklahoma,36.314771,-95.620204
McDonald's,California,33.9018823,-118.2903781
Sonic Drive-in,Utah,40.49626,-111.413605
McDonald's,Wisconsin,44.293660516,-90.829639434
McDonald's,South Carolina,32.378817586,-80.72634387
McDonald's,California,34.18865,-118.94032
Burger King,Illinois,42.372715642,-87.882931982
In-N-Out,California,38.87249,-121.30413
KFC,Ohio,39.0946,-84.2644
Wendy's,Texas,32.74296,-96.44658
Domino's Pizza,Florida,25.83055,-80.26422
McDonald's,Ohio,40.2485,-82.8681
Burger King,Massachusetts,42.625957,-71.2708
SONIC Drive In,Texas,29.82835,-95.37684
Taco Bell,Massachusetts,41.6568,-70.920204
McDonald's,Maine,44.32261,-69.76437
McDonald's,Oklahoma,36.29324,-95.32363
Wendy's,South Carolina,32.4756,-80.9659
Sonic Drive In,Maryland,38.781842249,-76.059687006
Taco Bell,Kentucky,36.708451,-86.575866
Burger King,Illinois,40.125462,-87.614352
Jack in the Box,Indiana,39.90969,-86.22234
Popeyes Louisiana Kitchen,New York,40.812455182,-73.904564443
KFC,Ohio,39.56259,-84.26168
Five Guys,Pennsylvania,40.1655,-76.1585
McDonald's,Texas,29.9421,-93.9899
Culver's,Florida,28.28009116,-82.71808292
McDonald's,Nevada,36.27663,-115.27929
Long John Silver's,Ohio,39.0946,-84.2651
Amigos/Kings Classic,Nebraska,41.26228,-96.04327
McDonald's,South Carolina,33.4932,-80.50037
McDonald's,Maryland,38.9951,-77.0302
Burger King,Wisconsin,43.178280198,-88.014632384
McDonald's,Florida,25.78383,-80.33324
McDonald's,Texas,31.77465,-106.38071
McDonald's,South Carolina,32.9138,-80.1083
Maui Tacos,Hawaii,20.877234,-156.678607
Burger King,Mississippi,34.25764,-88.71664
Wendy's,Ohio,40.7592,-82.5459
Arby's,New Mexico,35.53447,-108.758241
Taco Bell,Missouri,36.6744,-93.8714
Hardee's,Tennessee,36.269473,-85.969155
Carl's Jr.,California,38.547607428,-121.393792033
McDonald's,California,34.704079,-118.146623
Jack in the Box,Texas,29.165887,-95.422475
Arby's,Ohio,39.343249,-84.395193
Taco Bell,New Mexico,35.5342,-108.75837
Arby's,North Carolina,36.48366,-79.73851
Taco Bell,Illinois,39.723201,-90.240464
Burger King,New York,40.858849,-73.417062
Carl's Jr.,California,33.846795,-117.987394
Hardee's,Virginia,36.815386,-76.164262
Arby's,Maryland,38.778709,-76.05964
Jack in the Box,California,33.8319,-118.28991
Cafe Rio,Idaho,42.57659,-114.46079
Wendy's,Ohio,39.34934,-84.46092
Subway,Kansas,38.8561,-94.68306
Your Healthy Habit,Ohio,41.6355,-83.4866
McDonald's,Ohio,39.222592,-84.587042
McDonald's,Indiana,38.56326,-86.61299
McDonald's,Texas,32.646124,-96.781471
Burger King,Virginia,38.77437,-77.50277
KFC,New York,43.001995,-78.855515
Taco Bell,Oregon,42.22617,-121.79336
Taco Bell,Illinois,42.032416,-87.746789
McDonald's,Arizona,33.537045,-112.23893
Arby's,Wisconsin,43.09846,-89.52461
Bojangles,Maryland,38.957266,-76.871158
Long John Silvers,Kentucky,38.13148,-85.68236
McDonald's,California,33.7,-116.2143
McDonald's,Idaho,42.88996,-112.45209
Subway,Missouri,39.16791,-93.87849
Wendy's,Maine,43.841597,-70.444696
Bojangles,North Carolina,34.56021,-77.91729
Baskin Robbins,New York,40.63701,-73.91112
Pei Wei,Minnesota,44.941887236,-92.938939332
McDonald's,Virginia,38.7728,-77.5054
McDonald's,Georgia,33.528103109,-84.659654074
Whataburger,Texas,29.51332,-98.39583
Pizza Hut,Oklahoma,36.745082,-95.91728
Jimmy John's,Iowa,41.85268,-90.18691
Burger King,Indiana,39.067772,-84.89453
Five Guys,Ohio,39.0948,-84.2657
Wendy's,Idaho,43.482,-112.01731
Subway,South Carolina,33.99643,-81.03283
Arby's,Nebraska,41.11672,-102.95031
Checkers,Tennessee,35.85525,-86.40363
Wendy's,Arizona,33.652633,-112.236014
McDonald's,Indiana,39.642677,-86.332124
KFC,Texas,29.4174885,-98.653406176
McDonald's,California,33.193867,-117.235176
Sonic Drive-In,New Mexico,32.41167,-104.22903
Fazoli's,Colorado,39.566959,-104.903925
McDonald's,Tennessee,36.30778,-82.36426
SONIC Drive In,Oklahoma,35.43597,-97.09788
KFC,North Carolina,36.1117,-80.0874
Taco Bell,Tennessee,35.1249,-90.05492
Taco Bell,North Carolina,35.347539,-80.166738
Burger King,South Carolina,32.47863,-80.97323
Wendy's,Oregon,45.30327,-122.763431
McDonald's,Ohio,39.405907,-84.52212
Taco Bell,Maryland,38.8891,-76.86373
Sonic Drive-In,Utah,41.48602,-112.02944
McDonald's,Washington,47.139986,-119.278224
McDonald's,Ohio,40.846587,-81.764059
Wendy's,Iowa,41.852665,-90.186586
Burger King,North Carolina,36.2982,-78.5816
Domino's Pizza,Massachusetts,42.08056,-72.04519
Wendy's,North Carolina,35.644,-80.4846
SONIC Drive In,New Mexico,35.08631,-106.53288
Pollo Tropical,Georgia,33.96765,-84.01829
Chick-fil-A,Maryland,39.40516,-76.60139
Taco Bell,California,37.638321,-121.000124
McDonald's,Wisconsin,42.603892481,-89.65340516
Sonic Drive-In,Ohio,39.34703,-84.39458
Wendy's,Ohio,39.21051,-84.47418
Domino's Pizza,Massachusetts,42.20084,-70.94344
McDonald's,Illinois,40.45986,-87.68722
Arby's,Wisconsin,46.587965,-90.893363
McDonald's,Georgia,31.4574,-83.5267
Jack in the Box,Arizona,33.68157,-112.23635
Freddy's Steakburger,Colorado,39.56685681,-105.109447616
Wendy's,Ohio,39.22077,-84.5863
Sonic,Florida,30.469651,-83.420237
McDonald's,North Carolina,35.660152,-77.04835
Jimmy John's,Wisconsin,46.72095,-92.09033
KFC,Florida,26.1214,-80.2593
Burger King,Florida,24.92298,-80.629659
Taco Bell,California,34.218731,-118.588313
McDonald's,New Hampshire,43.44832,-71.62945
Wendy's,Arkansas,35.349001,-94.342281
Wendy's,Illinois,38.9773,-89.1008
McDonald's,Texas,26.12559,-97.63723
Subway,South Dakota,43.3765,-99.84679
Burger King,Illinois,40.7876,-89.6031
Wendy's,North Carolina,35.8993,-78.6813
Waffle House,South Carolina,34.0843,-80.9376
Taco Time,Washington,47.061527,-122.766468
A&W,Florida,28.387373151,-81.492499286
Chick-fil-A,California,32.7765,-117.0203
KFC,Ohio,39.242,-84.5454
McDonald's,Illinois,38.97671,-89.10115
TacoTime,Utah,37.66318,-113.06794
Taco Bell,Missouri,38.70414,-93.25099
Pizza Hut,Delaware,38.64991,-75.60306
Taco Bell,Virginia,38.084589,-78.470496
Taco Bell,Ohio,39.09469,-84.266534
Qdoba Mexican Eats,Kansas,39.02222,-96.818
McDonald's,Colorado,40.57532,-105.100387
McDonald's,South Dakota,44.8913,-97.0591
McDonald's,Kentucky,37.08645,-88.08873
Domino's Pizza,New Jersey,40.285,-73.9856
McDonald's,Texas,34.082208,-98.562061
Domino's Pizza,Oklahoma,35.32026,-97.50536
Subway,Florida,26.10046,-80.13453
Burger King,North Carolina,34.22471,-77.94414
Taco Bell,Ohio,39.396718,-84.552878
Wendy's,Kentucky,38.189664,-85.33922
Burger King,Texas,29.689921743,-95.556367206
Jimmy John's,Arizona,33.43933,-112.55656
Hardee's,Missouri,37.081424991,-94.477891311
McDonald's,Oklahoma,34.78304,-96.65208
Culver's,Kentucky,36.6259,-88.3146
In-A-Tub,Missouri,39.24304,-94.65929
Burger King,Ohio,39.98745,-83.02792
Panera Bread,Minnesota,45.01307,-93.16981
Burger King,Pennsylvania,41.6408,-80.15157
McDonald's,California,38.38616,-121.93312
McDonald's,Tennessee,35.95115,-83.20104
McDonald's,North Dakota,46.888236,-98.719794
McDonald's,Arkansas,34.86752,-92.11802
Wendy's,Ohio,39.3973,-84.5524
Taco Bell,Michigan,44.76384,-85.6043
Domino's Pizza,Indiana,39.90434,-85.95715
Gold Star Chili,Ohio,39.320289,-84.313492
Krystal,Georgia,31.458252,-83.526697
Burger King,Virginia,37.29096,-80.07149
KFC,Florida,25.9846,-80.1593
SONIC Drive In,Louisiana,30.47199,-90.1121
Burger King,Florida,26.66468,-80.088661
SONIC Drive In,South Dakota,44.07818,-103.25059
McDonald's,Missouri,38.54947,-92.14952
KFC,South Carolina,32.4784,-80.9752
McDonald's,Georgia,33.293301355,-84.543474912
SONIC Drive In,Missouri,37.93232,-91.77891
Subway,Georgia,31.551047,-84.054122
McDonald's,Missouri,39.028,-94.2712
Luby's,New Jersey,39.52807,-74.643394
Taco Bell,Virginia,37.3481,-79.2328
Arby's,Louisiana,30.45692,-90.953923
Hardee's,North Carolina,36.1116,-80.0873
Taco John's,Wisconsin,44.674233,-90.168369
Taco Bell,Ohio,39.353763,-84.460833
Subway,Nebraska,41.1767,-96.04376
Waffle House,South Carolina,34.935075,-82.004677
McDonald's,Colorado,40.7025,-104.99997
McDonald's,North Carolina,35.83683,-80.25362
McDonald's,Texas,31.8025,-94.1919
Burger King,Ohio,39.09525,-84.26674
Burger King,Ohio,39.095189,-84.26676
Wendy's,Kansas,38.348,-97.1952
SONIC Drive In,Georgia,34.00651,-83.91464
Jimmy John's,Ohio,39.20339,-84.36911
Arby's,Idaho,43.649357,-116.28146
Arby's,Ohio,39.354932,-84.460769
McDonald's,Virginia,38.914305,-77.225766
White Castle,Ohio,39.348083,-84.39433
SONIC Drive In,Tennessee,35.6286,-87.0282
Wendy's,Virginia,36.839738,-81.508281
SONIC Drive In,Missouri,38.00778,-91.62079
Burger King,Georgia,31.516204,-82.849321
White Castle,Kentucky,38.98226,-84.64523
Wendy's,Texas,33.218616,-97.136566
Burger King,Ohio,41.238462,-80.745419
KFC,Virginia,37.7817,-79.9912
McDonald's,Utah,41.7467,-111.83386
Burger King,Indiana,40.21945,-85.37796
McDonald's,Illinois,38.52638,-89.12477
Taco Bell,Nebraska,42.481814,-96.412993
Taco Bell,New York,42.85699,-77.01323
McDonald's,Georgia,32.412,-81.767
Arby's,Georgia,31.4575,-83.52582
Burger King,Florida,28.451932,-81.362379
Wendy's,North Carolina,34.69702,-77.13973
Subway,Kentucky,37.6894,-87.9044
Sonic Drive-In,New Mexico,35.98694,-106.0577
Burger King,Michigan,42.504752,-84.656293
Burger King,Alabama,31.88391,-85.14515
Wendy's,Tennessee,36.30145,-86.70183
McDonald's,Florida,30.433975,-84.30134
Waffle House,North Carolina,35.8236,-79.8183
Subway,Texas,30.270098,-97.74205
Taco Bell,North Carolina,35.85625,-78.8248
Taco Bell,Georgia,31.45834,-83.52583
Sonic Drive-In,New Mexico,33.40174,-104.52325
Burger King,West Virginia,39.47521,-80.15172
Subway,New Mexico,32.69662,-103.12582
SONIC Drive In,Missouri,39.16989,-91.87478
Wendy's,Virginia,36.720203,-78.118383
Subway,Kansas,39.20962,-96.30701
Arby's,Pennsylvania,40.5418,-75.9773
Krystal,Tennessee,36.25450054,-86.715152934
Burger King,Washington,47.20208,-122.30407
Taco Bell,Tennessee,36.37977,-86.46442
Burger King,Arizona,36.90777,-111.48161
Arby's,Kentucky,38.982711,-84.643798
Burger King,Indiana,41.28997,-86.620692
A&W,Pennsylvania,40.136482,-79.84282
KFC,California,34.129253,-117.89306
Whataburger,Texas,31.72904,-106.34801
Burger King,Florida,25.809608,-80.327332
Taco Time,Nevada,36.0434,-115.1872
Carl's Jr.,Idaho,43.49419,-112.04865
Fab Wings N Burgers,Maryland,39.386395,-76.578865
Arby's,Michigan,42.211187,-85.890822
Burger King,North Carolina,34.22091,-77.88306
KFC,Rhode Island,41.8419,-71.4075
Sonic Drive-In,Louisiana,31.7524,-93.06972
Chick-fil-A,Georgia,34.29675,-83.85577
Taco Bell,California,38.715355,-121.392806
Taco Bell,Nebraska,41.8737,-103.67396
McDonald's,Arkansas,35.9073,-92.6565
Braum's,Oklahoma,36.05937,-95.79811
McDonald's,South Dakota,44.088,-103.19784
Subway,Maryland,39.353407,-76.757306
McDonald's,Texas,29.843764,-98.266693
Arby's,Ohio,39.202493,-84.372453
Sonic Drive-in,Kansas,38.983150089,-94.667032957
Bojangles,North Carolina,35.2826,-81.556
Bojangles,North Carolina,35.28257,-81.55593
KFC,New York,42.0984,-76.2336
Sonic Drive-In,Oklahoma,34.01875,-94.73904
Burger King,Kentucky,38.418372,-85.380675
Burger King,New Jersey,39.97094,-74.23638
McDonald's,Mississippi,34.67008,-88.56428
McDonald's,Tennessee,35.7518,-83.9988
Breadeaux Pizza,Iowa,41.40696,-92.91479
KFC,Wisconsin,42.558126841,-87.855428679
Subway,Colorado,39.84342,-105.05392
Chick-fil-A,Virginia,38.268803,-77.547585
McDonald's,Florida,29.93737,-82.11164
Burger King,Ohio,41.649641,-83.521447
McDonald's,Mississippi,34.940445,-88.515564
Burger King,California,35.209297,-118.834872
McDonald's,Michigan,42.24591,-83.347506
Krystal,Florida,30.35276,-81.56124
Subway,Washington,47.687061,-122.312497
McDonald's,Colorado,39.84221112,-105.08266284
Taco Bell,Arkansas,34.26059,-92.10105
White Castle,Minnesota,44.775983,-93.41712
Crown Fried Chicken,Pennsylvania,40.07355,-75.15857
Sonic Drive-In,Kansas,37.75319,-100.0242
KFC,Mississippi,33.5275,-90.2013
Taco Bell,Washington,47.19452,-120.95322
Pizza Hut,Virginia,36.76721,-76.2287
McDonald's,Tennessee,36.3485,-88.87344
Hardee's,Virginia,37.2593,-77.4015
Jack in the Box,Texas,29.734363,-95.329237
Burger King,Pennsylvania,41.526016,-75.95031
McDonald's,Louisiana,30.387691,-91.25265
McDonald's,Texas,28.6195,-96.6394
McDonald's,California,37.653717,-120.958873
Whataburger,Louisiana,32.54178,-92.62797
Wendy's,Illinois,41.772795563,-88.313815652
Wendy's,Mississippi,33.758873,-90.71636
McDonald's,Kentucky,36.6965,-85.13571
Wendy's,Florida,26.535422,-80.090759
Jack in the Box,California,37.645999,-121.019096
McDonald's,California,38.394035,-122.818689
KFC,Virginia,36.8533,-76.0234
Subway,Florida,25.83006,-80.26493
Yellow Cab Pizza Co.,Hawaii,21.31804,-157.8695
Taco John's,North Dakota,46.26365,-96.61158
Subway,North Carolina,35.695115,-81.23785
Thrasher's French Fries,Maryland,38.32601,-75.08771
Burger King,Alabama,33.505337,-86.849146
Wendy's,Missouri,38.72723,-90.27669
McDonald's,Louisiana,30.452524805,-91.105302958
KFC,Florida,27.4622,-82.6417
McDonald's,Oklahoma,35.566514289,-97.656708955
McDonald's,Oklahoma,35.5665,-97.6567
Jimmy John's,Florida,26.117586,-80.25059
Chick-fil-A,Florida,26.120599,-80.252691
Taco Bell,Kansas,39.019531693,-95.509060045
White Castle,Indiana,41.49117,-87.47151
McDonald's,Alaska,61.195171,-149.898216
Long John Silver's,Indiana,38.04864,-87.28371
McDonald's,Texas,30.90739,-94.01518
Arby's,Kentucky,37.008558,-85.921371
Arby's,Michigan,42.621022,-83.249393
Burger King,Wisconsin,44.01158,-88.58437
Wendy's,Michigan,45.8156,-88.0643
Taco Bell,Michigan,42.615002,-82.542808
McDonald's,Massachusetts,42.04215,-71.00979
KFC,Arizona,35.2575,-112.1912
SONIC Drive In,Kansas,39.18725,-96.5597
Subway,South Dakota,44.078503,-103.252056
KFC,New York,40.8004,-72.8748
Wendy's,Georgia,33.4336,-84.4563
McDonald's,North Carolina,35.57136,-82.50495
McDonald's,Colorado,38.54483,-106.9172
Arby's,Alaska,61.14323525,-149.86685425
McDonald's,Pennsylvania,41.257948,-75.901767
McDonald's,Pennsylvania,40.9936,-76.6401
Burger King,Illinois,42.154919,-87.960009
Smashburger,New York,40.68968,-73.979645
Taco Bell,Illinois,40.14714,-88.97722
Burger King,New York,41.255408,-74.360072
McDonald's,Georgia,33.99132,-83.72317
Waffle House,Virginia,37.803328,-79.411784
Jimmy John's,New Jersey,40.49688,-74.446976
Great Steak,Ohio,41.3836,-82.2102
Chick-fil-A,Kansas,37.69392,-97.24469
McDonald's,California,34.1597,-118.1329
Dairy Queen,New York,43.156757,76.121605
KFC,Tennessee,35.04886,-89.79663
KFC,Virginia,36.8396,-81.5078
Taco Bell,Virginia,36.83955,-81.50775
McDonald's,Utah,37.10944,-113.56661
Jack in the Box,California,33.86031,-117.88252
Burger King,Florida,25.7703,-80.325563
Wendy's,West Virginia,37.749808657,-81.137934299
Domino's Pizza,Missouri,38.9261,-94.35902
Subway,Colorado,39.57186,-104.99045
Checkers,Tennessee,35.048937,-89.798222
Baja Fresh,Nevada,36.27044,-115.26919
Burger King,Maine,43.83887,-70.44217
McDonald's,Georgia,32.55498,-83.66166
McDonald's,Maryland,39.3737,-76.5086
Arby's,Oklahoma,36.0612,-95.8877
Jack in the Box,Oregon,45.580766,-122.661376
Jimmy John's,Kentucky,38.99096,-84.65208
Wendy's,North Carolina,35.251244158,-80.65713644
Del Taco,California,32.77346,-117.15369
Burger King,South Carolina,33.953622,-80.92525
Burger King,Kentucky,38.962674,-84.392852
Subway,Florida,28.258131,-81.59269
Arby's,Idaho,42.88932,-112.45208
McDonald's,Kentucky,38.98829,-84.64188
Hardee's,Tennessee,35.0052,-85.1527
